,tra_meas,partner,geo,2023 ,nom_anglais
0,PAS_BRD_ARR ,AT ,BE,330389 ,Belgium
1,PAS_BRD_ARR ,AT ,BG,269228 ,Bulgaria
2,PAS_BRD_ARR ,AT ,CY,198073 ,Cyprus
3,PAS_BRD_ARR ,AT ,CZ,83535 ,Czech Republic
4,PAS_BRD_ARR ,AT ,DE,2600048 ,Germany
5,PAS_BRD_ARR ,AT ,DK,331717 ,Denmark
6,PAS_BRD_ARR ,AT ,EE,30249 ,Estonia
7,PAS_BRD_ARR ,AT ,ES,,Spain
8,PAS_BRD_ARR ,AT ,FI,116486 ,Finland
9,PAS_BRD_ARR ,AT ,FR,653901 ,France
10,PAS_BRD_ARR ,AT ,HR,232370 ,Croatia
11,PAS_BRD_ARR ,AT ,HU,77077 ,Hungary
12,PAS_BRD_ARR ,AT ,IE,,Ireland
13,PAS_BRD_ARR ,AT ,IT,1249963 ,Italy
14,PAS_BRD_ARR ,AT ,LT,44629 ,Lithuania
15,PAS_BRD_ARR ,AT ,LU,50366 ,Luxembourg
16,PAS_BRD_ARR ,AT ,LV,100321 ,Latvia
17,PAS_BRD_ARR ,AT ,MT,92557 ,Malta
18,PAS_BRD_ARR ,AT ,NL,571462 ,Netherlands
19,PAS_BRD_ARR ,AT ,PL,345342 ,Poland
20,PAS_BRD_ARR ,AT ,PT,239316 ,Portugal
21,PAS_BRD_ARR ,AT ,RO,322801 ,Romania
22,PAS_BRD_ARR ,AT ,SE,,Sweden
23,PAS_BRD_ARR ,AT ,SI,,Slovenia
24,PAS_BRD_ARR ,AT ,SK,46052 ,Slovakia
25,PAS_BRD_ARR ,BE ,AT,323162 ,Austria
26,PAS_BRD_ARR ,BE ,BG,124280 ,Bulgaria
27,PAS_BRD_ARR ,BE ,CY,28742 ,Cyprus
28,PAS_BRD_ARR ,BE ,CZ,163257 ,Czech Republic
29,PAS_BRD_ARR ,BE ,DE,774627 ,Germany
30,PAS_BRD_ARR ,BE ,DK,238769 ,Denmark
31,PAS_BRD_ARR ,BE ,EE,19803 ,Estonia
32,PAS_BRD_ARR ,BE ,ES,,Spain
33,PAS_BRD_ARR ,BE ,FI,131165 ,Finland
34,PAS_BRD_ARR ,BE ,FR,910173 ,France
35,PAS_BRD_ARR ,BE ,HR,123860 ,Croatia
36,PAS_BRD_ARR ,BE ,HU,209677 ,Hungary
37,PAS_BRD_ARR ,BE ,IE,,Ireland
38,PAS_BRD_ARR ,BE ,IT,1726021 ,Italy
39,PAS_BRD_ARR ,BE ,LT,33375 ,Lithuania
40,PAS_BRD_ARR ,BE ,LU,1326 ,Luxembourg
41,PAS_BRD_ARR ,BE ,LV,63179 ,Latvia
42,PAS_BRD_ARR ,BE ,MT,92378 ,Malta
43,PAS_BRD_ARR ,BE ,NL,107254 ,Netherlands
44,PAS_BRD_ARR ,BE ,PL,348122 ,Poland
45,PAS_BRD_ARR ,BE ,PT,742742 ,Portugal
46,PAS_BRD_ARR ,BE ,RO,388762 ,Romania
47,PAS_BRD_ARR ,BE ,SE,,Sweden
48,PAS_BRD_ARR ,BE ,SI,30995 ,Slovenia
49,PAS_BRD_ARR ,BE ,SK,20315 ,Slovakia
50,PAS_BRD_ARR ,BG ,AT,273292 ,Austria
51,PAS_BRD_ARR ,BG ,BE,125644 ,Belgium
52,PAS_BRD_ARR ,BG ,CY,81959 ,Cyprus
53,PAS_BRD_ARR ,BG ,CZ,181654 ,Czech Republic
54,PAS_BRD_ARR ,BG ,DE,978009 ,Germany
55,PAS_BRD_ARR ,BG ,DK,60591 ,Denmark
56,PAS_BRD_ARR ,BG ,EE,6847 ,Estonia
57,PAS_BRD_ARR ,BG ,ES,,Spain
58,PAS_BRD_ARR ,BG ,FI,10864 ,Finland
59,PAS_BRD_ARR ,BG ,FR,128392 ,France
60,PAS_BRD_ARR ,BG ,HR,17191 ,Croatia
61,PAS_BRD_ARR ,BG ,HU,48905 ,Hungary
62,PAS_BRD_ARR ,BG ,IE,,Ireland
63,PAS_BRD_ARR ,BG ,IT,455818 ,Italy
64,PAS_BRD_ARR ,BG ,LT,28232 ,Lithuania
65,PAS_BRD_ARR ,BG ,LU,9952 ,Luxembourg
66,PAS_BRD_ARR ,BG ,LV,8474 ,Latvia
67,PAS_BRD_ARR ,BG ,MT,26229 ,Malta
68,PAS_BRD_ARR ,BG ,NL,189057 ,Netherlands
69,PAS_BRD_ARR ,BG ,PL,384613 ,Poland
70,PAS_BRD_ARR ,BG ,PT,22210 ,Portugal
71,PAS_BRD_ARR ,BG ,RO,22603 ,Romania
72,PAS_BRD_ARR ,BG ,SE,,Sweden
73,PAS_BRD_ARR ,BG ,SI,67 ,Slovenia
74,PAS_BRD_ARR ,BG ,SK,59374 ,Slovakia
75,PAS_BRD_ARR ,CY ,AT,196644 ,Austria
76,PAS_BRD_ARR ,CY ,BE,26959 ,Belgium
77,PAS_BRD_ARR ,CY ,BG,82875 ,Bulgaria
78,PAS_BRD_ARR ,CY ,CZ,60080 ,Czech Republic
79,PAS_BRD_ARR ,CY ,DE,285022 ,Germany
80,PAS_BRD_ARR ,CY ,DK,92262 ,Denmark
81,PAS_BRD_ARR ,CY ,EE,7332 ,Estonia
82,PAS_BRD_ARR ,CY ,ES,,Spain
83,PAS_BRD_ARR ,CY ,FI,37591 ,Finland
84,PAS_BRD_ARR ,CY ,FR,118604 ,France
85,PAS_BRD_ARR ,CY ,HR,21661 ,Croatia
86,PAS_BRD_ARR ,CY ,HU,127947 ,Hungary
87,PAS_BRD_ARR ,CY ,IE,,Ireland
88,PAS_BRD_ARR ,CY ,IT,117965 ,Italy
89,PAS_BRD_ARR ,CY ,LT,39452 ,Lithuania
90,PAS_BRD_ARR ,CY ,LU,,Luxembourg
91,PAS_BRD_ARR ,CY ,LV,35200 ,Latvia
92,PAS_BRD_ARR ,CY ,MT,10862 ,Malta
93,PAS_BRD_ARR ,CY ,NL,51935 ,Netherlands
94,PAS_BRD_ARR ,CY ,PL,357050 ,Poland
95,PAS_BRD_ARR ,CY ,PT,71 ,Portugal
96,PAS_BRD_ARR ,CY ,RO,136336 ,Romania
97,PAS_BRD_ARR ,CY ,SE,,Sweden
98,PAS_BRD_ARR ,CY ,SI,,Slovenia
99,PAS_BRD_ARR ,CY ,SK,54028 ,Slovakia
100,PAS_BRD_ARR ,CZ ,AT,83253 ,Austria
101,PAS_BRD_ARR ,CZ ,BE,160358 ,Belgium
102,PAS_BRD_ARR ,CZ ,BG,166495 ,Bulgaria
103,PAS_BRD_ARR ,CZ ,CY,58878 ,Cyprus
104,PAS_BRD_ARR ,CZ ,DE,376545 ,Germany
105,PAS_BRD_ARR ,CZ ,DK,119936 ,Denmark
106,PAS_BRD_ARR ,CZ ,EE,,Estonia
107,PAS_BRD_ARR ,CZ ,ES,,Spain
108,PAS_BRD_ARR ,CZ ,FI,81910 ,Finland
109,PAS_BRD_ARR ,CZ ,FR,429331 ,France
110,PAS_BRD_ARR ,CZ ,HR,49973 ,Croatia
111,PAS_BRD_ARR ,CZ ,HU,53885 ,Hungary
112,PAS_BRD_ARR ,CZ ,IE,,Ireland
113,PAS_BRD_ARR ,CZ ,IT,774816 ,Italy
114,PAS_BRD_ARR ,CZ ,LT,245 ,Lithuania
115,PAS_BRD_ARR ,CZ ,LU,9106 ,Luxembourg
116,PAS_BRD_ARR ,CZ ,LV,51612 ,Latvia
117,PAS_BRD_ARR ,CZ ,MT,15777 ,Malta
118,PAS_BRD_ARR ,CZ ,NL,312492 ,Netherlands
119,PAS_BRD_ARR ,CZ ,PL,155422 ,Poland
120,PAS_BRD_ARR ,CZ ,PT,126284 ,Portugal
121,PAS_BRD_ARR ,CZ ,RO,51804 ,Romania
122,PAS_BRD_ARR ,CZ ,SE,,Sweden
123,PAS_BRD_ARR ,CZ ,SI,,Slovenia
124,PAS_BRD_ARR ,CZ ,SK,35062 ,Slovakia
125,PAS_BRD_ARR ,DE ,AT,2583402 ,Austria
126,PAS_BRD_ARR ,DE ,BE,749917 ,Belgium
127,PAS_BRD_ARR ,DE ,BG,959118 ,Bulgaria
128,PAS_BRD_ARR ,DE ,CY,290315 ,Cyprus
129,PAS_BRD_ARR ,DE ,CZ,383300 ,Czech Republic
130,PAS_BRD_ARR ,DE ,DK,1023146 ,Denmark
131,PAS_BRD_ARR ,DE ,EE,206259 ,Estonia
132,PAS_BRD_ARR ,DE ,ES,,Spain
133,PAS_BRD_ARR ,DE ,FI,787383 ,Finland
134,PAS_BRD_ARR ,DE ,FR,3169861 ,France
135,PAS_BRD_ARR ,DE ,HR,1139278 ,Croatia
136,PAS_BRD_ARR ,DE ,HU,757201 ,Hungary
137,PAS_BRD_ARR ,DE ,IE,,Ireland
138,PAS_BRD_ARR ,DE ,IT,5647248 ,Italy
139,PAS_BRD_ARR ,DE ,LT,261703 ,Lithuania
140,PAS_BRD_ARR ,DE ,LU,234980 ,Luxembourg
141,PAS_BRD_ARR ,DE ,LV,416741 ,Latvia
142,PAS_BRD_ARR ,DE ,MT,348042 ,Malta
143,PAS_BRD_ARR ,DE ,NL,1777598 ,Netherlands
144,PAS_BRD_ARR ,DE ,PL,1930075 ,Poland
145,PAS_BRD_ARR ,DE ,PT,2432127 ,Portugal
146,PAS_BRD_ARR ,DE ,RO,1291926 ,Romania
147,PAS_BRD_ARR ,DE ,SE,,Sweden
148,PAS_BRD_ARR ,DE ,SI,83512 ,Slovenia
149,PAS_BRD_ARR ,DE ,SK,554 ,Slovakia
150,PAS_BRD_ARR ,DK ,AT,335156 ,Austria
151,PAS_BRD_ARR ,DK ,BE,238622 ,Belgium
152,PAS_BRD_ARR ,DK ,BG,59286 ,Bulgaria
153,PAS_BRD_ARR ,DK ,CY,92911 ,Cyprus
154,PAS_BRD_ARR ,DK ,CZ,119182 ,Czech Republic
155,PAS_BRD_ARR ,DK ,DE,1176283 ,Germany
156,PAS_BRD_ARR ,DK ,EE,31987 ,Estonia
157,PAS_BRD_ARR ,DK ,ES,,Spain
158,PAS_BRD_ARR ,DK ,FI,308333 ,Finland
159,PAS_BRD_ARR ,DK ,FR,803505 ,France
160,PAS_BRD_ARR ,DK ,HR,114573 ,Croatia
161,PAS_BRD_ARR ,DK ,HU,144526 ,Hungary
162,PAS_BRD_ARR ,DK ,IE,,Ireland
163,PAS_BRD_ARR ,DK ,IT,823915 ,Italy
164,PAS_BRD_ARR ,DK ,LT,164256 ,Lithuania
165,PAS_BRD_ARR ,DK ,LU,24789 ,Luxembourg
166,PAS_BRD_ARR ,DK ,LV,121876 ,Latvia
167,PAS_BRD_ARR ,DK ,MT,41292 ,Malta
168,PAS_BRD_ARR ,DK ,NL,861166 ,Netherlands
169,PAS_BRD_ARR ,DK ,PL,492509 ,Poland
170,PAS_BRD_ARR ,DK ,PT,246631 ,Portugal
171,PAS_BRD_ARR ,DK ,RO,143306 ,Romania
172,PAS_BRD_ARR ,DK ,SE,,Sweden
173,PAS_BRD_ARR ,DK ,SI,450 ,Slovenia
174,PAS_BRD_ARR ,DK ,SK,3398 ,Slovakia
175,PAS_BRD_ARR ,EE ,AT,30233 ,Austria
176,PAS_BRD_ARR ,EE ,BE,21971 ,Belgium
177,PAS_BRD_ARR ,EE ,BG,6802 ,Bulgaria
178,PAS_BRD_ARR ,EE ,CY,7333 ,Cyprus
179,PAS_BRD_ARR ,EE ,CZ,33 ,Czech Republic
180,PAS_BRD_ARR ,EE ,DE,202636 ,Germany
181,PAS_BRD_ARR ,EE ,DK,33941 ,Denmark
182,PAS_BRD_ARR ,EE ,ES,,Spain
183,PAS_BRD_ARR ,EE ,FI,138818 ,Finland
184,PAS_BRD_ARR ,EE ,FR,35967 ,France
185,PAS_BRD_ARR ,EE ,HR,12614 ,Croatia
186,PAS_BRD_ARR ,EE ,HU,43 ,Hungary
187,PAS_BRD_ARR ,EE ,IE,,Ireland
188,PAS_BRD_ARR ,EE ,IT,89782 ,Italy
189,PAS_BRD_ARR ,EE ,LT,25117 ,Lithuania
190,PAS_BRD_ARR ,EE ,LU,,Luxembourg
191,PAS_BRD_ARR ,EE ,LV,144974 ,Latvia
192,PAS_BRD_ARR ,EE ,MT,4195 ,Malta
193,PAS_BRD_ARR ,EE ,NL,47245 ,Netherlands
194,PAS_BRD_ARR ,EE ,PL,99859 ,Poland
195,PAS_BRD_ARR ,EE ,PT,1390 ,Portugal
196,PAS_BRD_ARR ,EE ,RO,6 ,Romania
197,PAS_BRD_ARR ,EE ,SE,,Sweden
198,PAS_BRD_ARR ,EE ,SI,,Slovenia
199,PAS_BRD_ARR ,EE ,SK,5 ,Slovakia
200,PAS_BRD_ARR ,EL ,AT,824992 ,Austria
201,PAS_BRD_ARR ,EL ,BE,637571 ,Belgium
202,PAS_BRD_ARR ,EL ,BG,97678 ,Bulgaria
203,PAS_BRD_ARR ,EL ,CY,956984 ,Cyprus
204,PAS_BRD_ARR ,EL ,CZ,510674 ,Czech Republic
205,PAS_BRD_ARR ,EL ,DE,4411730 ,Germany
206,PAS_BRD_ARR ,EL ,DK,577396 ,Denmark
207,PAS_BRD_ARR ,EL ,EE,33420 ,Estonia
208,PAS_BRD_ARR ,EL ,ES,,Spain
209,PAS_BRD_ARR ,EL ,FI,303427 ,Finland
210,PAS_BRD_ARR ,EL ,FR,1626624 ,France
211,PAS_BRD_ARR ,EL ,HR,72251 ,Croatia
212,PAS_BRD_ARR ,EL ,HU,300638 ,Hungary
213,PAS_BRD_ARR ,EL ,IE,,Ireland
214,PAS_BRD_ARR ,EL ,IT,2165454 ,Italy
215,PAS_BRD_ARR ,EL ,LT,92178 ,Lithuania
216,PAS_BRD_ARR ,EL ,LU,63035 ,Luxembourg
217,PAS_BRD_ARR ,EL ,LV,64401 ,Latvia
218,PAS_BRD_ARR ,EL ,MT,98824 ,Malta
219,PAS_BRD_ARR ,EL ,NL,1105138 ,Netherlands
220,PAS_BRD_ARR ,EL ,PL,1227603 ,Poland
221,PAS_BRD_ARR ,EL ,PT,92503 ,Portugal
222,PAS_BRD_ARR ,EL ,RO,468160 ,Romania
223,PAS_BRD_ARR ,EL ,SE,,Sweden
224,PAS_BRD_ARR ,EL ,SI,28533 ,Slovenia
225,PAS_BRD_ARR ,EL ,SK,130324 ,Slovakia
226,PAS_BRD_ARR ,ES ,AT,1447435 ,Austria
227,PAS_BRD_ARR ,ES ,BE,3058966 ,Belgium
228,PAS_BRD_ARR ,ES ,BG,285174 ,Bulgaria
229,PAS_BRD_ARR ,ES ,CY,2663 ,Cyprus
230,PAS_BRD_ARR ,ES ,CZ,627553 ,Czech Republic
231,PAS_BRD_ARR ,ES ,DE,13095321 ,Germany
232,PAS_BRD_ARR ,ES ,DK,1639307 ,Denmark
233,PAS_BRD_ARR ,ES ,EE,41858 ,Estonia
234,PAS_BRD_ARR ,ES ,FI,691634 ,Finland
235,PAS_BRD_ARR ,ES ,FR,7268282 ,France
236,PAS_BRD_ARR ,ES ,HR,145464 ,Croatia
237,PAS_BRD_ARR ,ES ,HU,595166 ,Hungary
238,PAS_BRD_ARR ,ES ,IE,,Ireland
239,PAS_BRD_ARR ,ES ,IT,8943897 ,Italy
240,PAS_BRD_ARR ,ES ,LT,152561 ,Lithuania
241,PAS_BRD_ARR ,ES ,LU,379980 ,Luxembourg
242,PAS_BRD_ARR ,ES ,LV,166482 ,Latvia
243,PAS_BRD_ARR ,ES ,MT,186023 ,Malta
244,PAS_BRD_ARR ,ES ,NL,4649961 ,Netherlands
245,PAS_BRD_ARR ,ES ,PL,1801394 ,Poland
246,PAS_BRD_ARR ,ES ,PT,3548399 ,Portugal
247,PAS_BRD_ARR ,ES ,RO,957924 ,Romania
248,PAS_BRD_ARR ,ES ,SE,,Sweden
249,PAS_BRD_ARR ,ES ,SI,3886 ,Slovenia
250,PAS_BRD_ARR ,ES ,SK,34426 ,Slovakia
251,PAS_BRD_ARR ,EU27_2007 ,AT,,Austria
252,PAS_BRD_ARR ,EU27_2007 ,BE,,Belgium
253,PAS_BRD_ARR ,EU27_2007 ,BG,,Bulgaria
254,PAS_BRD_ARR ,EU27_2007 ,CY,,Cyprus
255,PAS_BRD_ARR ,EU27_2007 ,CZ,,Czech Republic
256,PAS_BRD_ARR ,EU27_2007 ,DE,,Germany
257,PAS_BRD_ARR ,EU27_2007 ,DK,,Denmark
258,PAS_BRD_ARR ,EU27_2007 ,EE,,Estonia
259,PAS_BRD_ARR ,EU27_2007 ,ES,,Spain
260,PAS_BRD_ARR ,EU27_2007 ,FI,,Finland
261,PAS_BRD_ARR ,EU27_2007 ,FR,,France
262,PAS_BRD_ARR ,EU27_2007 ,HR,,Croatia
263,PAS_BRD_ARR ,EU27_2007 ,HU,,Hungary
264,PAS_BRD_ARR ,EU27_2007 ,IE,,Ireland
265,PAS_BRD_ARR ,EU27_2007 ,IT,,Italy
266,PAS_BRD_ARR ,EU27_2007 ,LT,,Lithuania
267,PAS_BRD_ARR ,EU27_2007 ,LU,,Luxembourg
268,PAS_BRD_ARR ,EU27_2007 ,LV,,Latvia
269,PAS_BRD_ARR ,EU27_2007 ,MT,,Malta
270,PAS_BRD_ARR ,EU27_2007 ,NL,,Netherlands
271,PAS_BRD_ARR ,EU27_2007 ,PL,,Poland
272,PAS_BRD_ARR ,EU27_2007 ,PT,,Portugal
273,PAS_BRD_ARR ,EU27_2007 ,RO,,Romania
274,PAS_BRD_ARR ,EU27_2007 ,SE,,Sweden
275,PAS_BRD_ARR ,EU27_2007 ,SI,,Slovenia
276,PAS_BRD_ARR ,EU27_2007 ,SK,,Slovakia
277,PAS_BRD_ARR ,EU27_2020 ,AT,10700374 ,Austria
278,PAS_BRD_ARR ,EU27_2020 ,BE,10830855 ,Belgium
279,PAS_BRD_ARR ,EU27_2020 ,BG,3572634 ,Bulgaria
280,PAS_BRD_ARR ,EU27_2020 ,CY,3053721 ,Cyprus
281,PAS_BRD_ARR ,EU27_2020 ,CZ,4497725 ,Czech Republic
282,PAS_BRD_ARR ,EU27_2020 ,DE,46612088 ,Germany
283,PAS_BRD_ARR ,EU27_2020 ,DK,9377510 ,Denmark
284,PAS_BRD_ARR ,EU27_2020 ,EE,1094836 ,Estonia
285,PAS_BRD_ARR ,EU27_2020 ,ES,,Spain
286,PAS_BRD_ARR ,EU27_2020 ,FI,5103816 ,Finland
287,PAS_BRD_ARR ,EU27_2020 ,FR,31897495 ,France
288,PAS_BRD_ARR ,EU27_2020 ,HR,3702380 ,Croatia
289,PAS_BRD_ARR ,EU27_2020 ,HU,4585378 ,Hungary
290,PAS_BRD_ARR ,EU27_2020 ,IE,,Ireland
291,PAS_BRD_ARR ,EU27_2020 ,IT,40965523 ,Italy
292,PAS_BRD_ARR ,EU27_2020 ,LT,1821125 ,Lithuania
293,PAS_BRD_ARR ,EU27_2020 ,LU,1904906 ,Luxembourg
294,PAS_BRD_ARR ,EU27_2020 ,LV,2354033 ,Latvia
295,PAS_BRD_ARR ,EU27_2020 ,MT,2831025 ,Malta
296,PAS_BRD_ARR ,EU27_2020 ,NL,18564665 ,Netherlands
297,PAS_BRD_ARR ,EU27_2020 ,PL,13719861 ,Poland
298,PAS_BRD_ARR ,EU27_2020 ,PT,16744025 ,Portugal
299,PAS_BRD_ARR ,EU27_2020 ,RO,7503334 ,Romania
300,PAS_BRD_ARR ,EU27_2020 ,SE,,Sweden
301,PAS_BRD_ARR ,EU27_2020 ,SI,268564 ,Slovenia
302,PAS_BRD_ARR ,EU27_2020 ,SK,633528 ,Slovakia
303,PAS_BRD_ARR ,EU28 ,AT,,Austria
304,PAS_BRD_ARR ,EU28 ,BE,,Belgium
305,PAS_BRD_ARR ,EU28 ,BG,,Bulgaria
306,PAS_BRD_ARR ,EU28 ,CY,,Cyprus
307,PAS_BRD_ARR ,EU28 ,CZ,,Czech Republic
308,PAS_BRD_ARR ,EU28 ,DE,,Germany
309,PAS_BRD_ARR ,EU28 ,DK,,Denmark
310,PAS_BRD_ARR ,EU28 ,EE,,Estonia
311,PAS_BRD_ARR ,EU28 ,ES,,Spain
312,PAS_BRD_ARR ,EU28 ,FI,,Finland
313,PAS_BRD_ARR ,EU28 ,FR,,France
314,PAS_BRD_ARR ,EU28 ,HR,,Croatia
315,PAS_BRD_ARR ,EU28 ,HU,,Hungary
316,PAS_BRD_ARR ,EU28 ,IE,,Ireland
317,PAS_BRD_ARR ,EU28 ,IT,,Italy
318,PAS_BRD_ARR ,EU28 ,LT,,Lithuania
319,PAS_BRD_ARR ,EU28 ,LU,,Luxembourg
320,PAS_BRD_ARR ,EU28 ,LV,,Latvia
321,PAS_BRD_ARR ,EU28 ,MT,,Malta
322,PAS_BRD_ARR ,EU28 ,NL,,Netherlands
323,PAS_BRD_ARR ,EU28 ,PL,,Poland
324,PAS_BRD_ARR ,EU28 ,PT,,Portugal
325,PAS_BRD_ARR ,EU28 ,RO,,Romania
326,PAS_BRD_ARR ,EU28 ,SE,,Sweden
327,PAS_BRD_ARR ,EU28 ,SI,,Slovenia
328,PAS_BRD_ARR ,EU28 ,SK,,Slovakia
329,PAS_BRD_ARR ,FI ,AT,112450 ,Austria
330,PAS_BRD_ARR ,FI ,BE,132177 ,Belgium
331,PAS_BRD_ARR ,FI ,BG,11273 ,Bulgaria
332,PAS_BRD_ARR ,FI ,CY,37648 ,Cyprus
333,PAS_BRD_ARR ,FI ,CZ,80532 ,Czech Republic
334,PAS_BRD_ARR ,FI ,DE,776622 ,Germany
335,PAS_BRD_ARR ,FI ,DK,327621 ,Denmark
336,PAS_BRD_ARR ,FI ,EE,134668 ,Estonia
337,PAS_BRD_ARR ,FI ,ES,,Spain
338,PAS_BRD_ARR ,FI ,FR,332378 ,France
339,PAS_BRD_ARR ,FI ,HR,85547 ,Croatia
340,PAS_BRD_ARR ,FI ,HU,61807 ,Hungary
341,PAS_BRD_ARR ,FI ,IE,,Ireland
342,PAS_BRD_ARR ,FI ,IT,356763 ,Italy
343,PAS_BRD_ARR ,FI ,LT,63284 ,Lithuania
344,PAS_BRD_ARR ,FI ,LU,1179 ,Luxembourg
345,PAS_BRD_ARR ,FI ,LV,220849 ,Latvia
346,PAS_BRD_ARR ,FI ,MT,132 ,Malta
347,PAS_BRD_ARR ,FI ,NL,336513 ,Netherlands
348,PAS_BRD_ARR ,FI ,PL,200403 ,Poland
349,PAS_BRD_ARR ,FI ,PT,80157 ,Portugal
350,PAS_BRD_ARR ,FI ,RO,350 ,Romania
351,PAS_BRD_ARR ,FI ,SE,,Sweden
352,PAS_BRD_ARR ,FI ,SI,10455 ,Slovenia
353,PAS_BRD_ARR ,FI ,SK,12 ,Slovakia
354,PAS_BRD_ARR ,FR ,AT,704053 ,Austria
355,PAS_BRD_ARR ,FR ,BE,951511 ,Belgium
356,PAS_BRD_ARR ,FR ,BG,151990 ,Bulgaria
357,PAS_BRD_ARR ,FR ,CY,134279 ,Cyprus
358,PAS_BRD_ARR ,FR ,CZ,461302 ,Czech Republic
359,PAS_BRD_ARR ,FR ,DE,3224608 ,Germany
360,PAS_BRD_ARR ,FR ,DK,840023 ,Denmark
361,PAS_BRD_ARR ,FR ,EE,37542 ,Estonia
362,PAS_BRD_ARR ,FR ,ES,,Spain
363,PAS_BRD_ARR ,FR ,FI,343617 ,Finland
364,PAS_BRD_ARR ,FR ,HR,430594 ,Croatia
365,PAS_BRD_ARR ,FR ,HU,302377 ,Hungary
366,PAS_BRD_ARR ,FR ,IE,,Ireland
367,PAS_BRD_ARR ,FR ,IT,6569319 ,Italy
368,PAS_BRD_ARR ,FR ,LT,81169 ,Lithuania
369,PAS_BRD_ARR ,FR ,LU,184206 ,Luxembourg
370,PAS_BRD_ARR ,FR ,LV,94118 ,Latvia
371,PAS_BRD_ARR ,FR ,MT,323455 ,Malta
372,PAS_BRD_ARR ,FR ,NL,1461049 ,Netherlands
373,PAS_BRD_ARR ,FR ,PL,843226 ,Poland
374,PAS_BRD_ARR ,FR ,PT,4385686 ,Portugal
375,PAS_BRD_ARR ,FR ,RO,747420 ,Romania
376,PAS_BRD_ARR ,FR ,SE,,Sweden
377,PAS_BRD_ARR ,FR ,SI,53309 ,Slovenia
378,PAS_BRD_ARR ,FR ,SK,1523 ,Slovakia
379,PAS_BRD_ARR ,HR ,AT,232711 ,Austria
380,PAS_BRD_ARR ,HR ,BE,123590 ,Belgium
381,PAS_BRD_ARR ,HR ,BG,17911 ,Bulgaria
382,PAS_BRD_ARR ,HR ,CY,21574 ,Cyprus
383,PAS_BRD_ARR ,HR ,CZ,50758 ,Czech Republic
384,PAS_BRD_ARR ,HR ,DE,1128056 ,Germany
385,PAS_BRD_ARR ,HR ,DK,115304 ,Denmark
386,PAS_BRD_ARR ,HR ,EE,12868 ,Estonia
387,PAS_BRD_ARR ,HR ,ES,,Spain
388,PAS_BRD_ARR ,HR ,FI,89430 ,Finland
389,PAS_BRD_ARR ,HR ,FR,356017 ,France
390,PAS_BRD_ARR ,HR ,HU,8113 ,Hungary
391,PAS_BRD_ARR ,HR ,IE,,Ireland
392,PAS_BRD_ARR ,HR ,IT,287431 ,Italy
393,PAS_BRD_ARR ,HR ,LT,14154 ,Lithuania
394,PAS_BRD_ARR ,HR ,LU,3112 ,Luxembourg
395,PAS_BRD_ARR ,HR ,LV,14600 ,Latvia
396,PAS_BRD_ARR ,HR ,MT,31716 ,Malta
397,PAS_BRD_ARR ,HR ,NL,302962 ,Netherlands
398,PAS_BRD_ARR ,HR ,PL,265440 ,Poland
399,PAS_BRD_ARR ,HR ,PT,651 ,Portugal
400,PAS_BRD_ARR ,HR ,RO,7418 ,Romania
401,PAS_BRD_ARR ,HR ,SE,,Sweden
402,PAS_BRD_ARR ,HR ,SI,179 ,Slovenia
403,PAS_BRD_ARR ,HR ,SK,11814 ,Slovakia
404,PAS_BRD_ARR ,HU ,AT,77348 ,Austria
405,PAS_BRD_ARR ,HU ,BE,216541 ,Belgium
406,PAS_BRD_ARR ,HU ,BG,47812 ,Bulgaria
407,PAS_BRD_ARR ,HU ,CY,127554 ,Cyprus
408,PAS_BRD_ARR ,HU ,CZ,53257 ,Czech Republic
409,PAS_BRD_ARR ,HU ,DE,781414 ,Germany
410,PAS_BRD_ARR ,HU ,DK,146096 ,Denmark
411,PAS_BRD_ARR ,HU ,EE,153 ,Estonia
412,PAS_BRD_ARR ,HU ,ES,,Spain
413,PAS_BRD_ARR ,HU ,FI,66565 ,Finland
414,PAS_BRD_ARR ,HU ,FR,305487 ,France
415,PAS_BRD_ARR ,HU ,HR,8582 ,Croatia
416,PAS_BRD_ARR ,HU ,IE,,Ireland
417,PAS_BRD_ARR ,HU ,IT,797516 ,Italy
418,PAS_BRD_ARR ,HU ,LT,217 ,Lithuania
419,PAS_BRD_ARR ,HU ,LU,10349 ,Luxembourg
420,PAS_BRD_ARR ,HU ,LV,13216 ,Latvia
421,PAS_BRD_ARR ,HU ,MT,68537 ,Malta
422,PAS_BRD_ARR ,HU ,NL,342548 ,Netherlands
423,PAS_BRD_ARR ,HU ,PL,193639 ,Poland
424,PAS_BRD_ARR ,HU ,PT,137978 ,Portugal
425,PAS_BRD_ARR ,HU ,RO,37125 ,Romania
426,PAS_BRD_ARR ,HU ,SE,,Sweden
427,PAS_BRD_ARR ,HU ,SI,10 ,Slovenia
428,PAS_BRD_ARR ,HU ,SK,44 ,Slovakia
429,PAS_BRD_ARR ,IE ,AT,113878 ,Austria
430,PAS_BRD_ARR ,IE ,BE,253348 ,Belgium
431,PAS_BRD_ARR ,IE ,BG,55112 ,Bulgaria
432,PAS_BRD_ARR ,IE ,CY,17023 ,Cyprus
433,PAS_BRD_ARR ,IE ,CZ,96719 ,Czech Republic
434,PAS_BRD_ARR ,IE ,DE,1010163 ,Germany
435,PAS_BRD_ARR ,IE ,DK,158859 ,Denmark
436,PAS_BRD_ARR ,IE ,EE,6964 ,Estonia
